designer,show,look_number,image_url,style_tags,items_json
Chanel,Fall 2026 Ready-to-Wear,70,"https://assets.vogue.com/photos/69af396260afdb221674bfcf/master/w_1024,c_limit/00070-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Loud Luxury,New Femininity,Romantic","[{""category"": ""Gown/Evening"", ""materials"": [""Lace"", ""Organza""], ""pattern"": ""Floral"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [""V-Neck"", ""Off-Shoulder""], ""decoration"": [""Appliqué"", ""Embroidery"", ""Sequins""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Sequins"", ""Rhinestones""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones""]}, {""category"": ""Hat"", ""materials"": [""Fur/Faux Fur""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Satin""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Floral"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,71,"https://assets.vogue.com/photos/69af3963f04041898cdeadf0/master/w_1024,c_limit/00071-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Loud Luxury,New Femininity,Romantic","[{""category"": ""Jacket/Blazer"", ""materials"": [""Tweed"", ""Bouclé""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Cropped""], ""construction"": [""Statement Closure""], ""decoration"": [""Statement Buttons"", ""Lace Trim"", ""Ruffles""]}, {""category"": ""Top/Blouse"", ""materials"": [""Sheer Fabric"", ""Chiffon""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed""], ""construction"": [""V-Neck""], ""decoration"": []}, {""category"": ""Skirt"", ""materials"": [""Tweed"", ""Bouclé""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""High Rise""], ""construction"": [""High Neck""], ""decoration"": [""Textured Inserts"", ""Perforation""]}, {""category"": ""Other"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware"", ""Rhinestones""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather"", ""Nylon""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Contrast Stitching""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,72,"https://assets.vogue.com/photos/69af39645791083229b63a64/master/w_1024,c_limit/00072-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Loud Luxury,New Femininity","[{""category"": ""Jacket/Blazer"", ""materials"": [""Tweed"", ""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Oversized""], ""construction"": [""Extended Cuffs""], ""decoration"": [""Sequins"", ""Rhinestones"", ""Contrast Stitching""]}, {""category"": ""Top/Blouse"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""Shirt Collar""], ""decoration"": []}, {""category"": ""Scarf"", ""materials"": [""Mesh"", ""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Sequins"", ""Rhinestones""]}, {""category"": ""Skirt"", ""materials"": [""Mesh""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted"", ""Slim Leg""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather"", ""Suede""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Sequins"", ""Rhinestones""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Rhinestones""]}]"
Chanel,Fall 2026 Ready-to-Wear,73,"https://assets.vogue.com/photos/69af3965d50058cff41e746e/master/w_1024,c_limit/00073-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Romantic,New Femininity,Loud Luxury","[{""category"": ""Dress"", ""materials"": [""Lace"", ""Organza""], ""pattern"": ""Floral"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [""V-Neck"", ""Puff Sleeves""], ""decoration"": [""Embroidery"", ""Lace Trim"", ""Ruffles""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather"", ""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Scarf"", ""materials"": [""Linen"", ""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Statement Buttons""]}]"
Chanel,Fall 2026 Ready-to-Wear,74,"https://assets.vogue.com/photos/69af3966907d37e2373a0a69/master/w_1024,c_limit/00074-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Loud Luxury,Eclectic,New Femininity","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric"", ""Metallic Fabric""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Fitted/Waisted"", ""Shoulder Emphasis""], ""construction"": [""Statement Closure""], ""decoration"": [""Embroidery"", ""Appliqué"", ""Statement Buttons""]}, {""category"": ""Skirt"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Abstract"", ""silhouette"": [""A-line""], ""construction"": [""Slits""], ""decoration"": [""Sequins"", ""Textured Inserts""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,75,"https://assets.vogue.com/photos/69af396619444b94369bd787/master/w_1024,c_limit/00075-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Loud Luxury,Eclectic,New Femininity","[{""category"": ""Coat"", ""materials"": [""Tweed"", ""Bouclé""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [""Oversized"", ""Elongated""], ""construction"": [""Extended Cuffs"", ""Statement Closure""], ""decoration"": [""Embroidery"", ""Appliqué"", ""Statement Buttons""]}, {""category"": ""Top/Blouse"", ""materials"": [""Lace""], ""pattern"": ""Floral"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""Shirt Collar""], ""decoration"": [""Lace Trim""]}, {""category"": ""Skirt"", ""materials"": [""Lace""], ""pattern"": ""Floral"", ""silhouette"": [""A-line""], ""construction"": [""Asymmetry""], ""decoration"": [""Lace Trim""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Contrast Stitching""]}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,76,"https://assets.vogue.com/photos/69af3968d25ef1f95064da0d/master/w_1024,c_limit/00076-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Quiet Luxury,Loud Luxury,New Classic","[{""category"": ""Jacket/Blazer"", ""materials"": [""Lace"", ""Metallic Fabric""], ""pattern"": ""Embroidery Print"", ""silhouette"": [""Cropped"", ""Fitted/Waisted""], ""construction"": [""High Neck""], ""decoration"": [""Embroidery"", ""Lace Trim""]}, {""category"": ""Skirt"", ""materials"": [""Lace"", ""Metallic Fabric""], ""pattern"": ""Embroidery Print"", ""silhouette"": [""Fitted/Waisted"", ""Column""], ""construction"": [], ""decoration"": [""Embroidery"", ""Lace Trim""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": [""Metal Hardware""]}, {""category"": ""Bag"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,77,"https://assets.vogue.com/photos/69af3968c825c93326dbdb85/master/w_1024,c_limit/00077-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Quiet Luxury,New Classic,Minimalism","[{""category"": ""Jacket/Blazer"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Semi-Fitted""], ""construction"": [""Patch Pockets"", ""Statement Closure""], ""decoration"": [""Lace Trim"", ""Contrast Stitching""]}, {""category"": ""Pants/Trousers"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""High Rise""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,78,"https://assets.vogue.com/photos/69af39697a30d028e52085d2/master/w_1024,c_limit/00078-chanel-fall-2026-ready-to-wear-credit-gorunway.jpg","Minimalism,Quiet Luxury","[{""category"": ""Dress"", ""materials"": [""Soft Base Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Elongated""], ""construction"": [""High Neck"", ""Dropped Shoulder""], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Fall 2026 Ready-to-Wear,79,"https://assets.vogue.com/photos/69af563db134a6d2889594df/master/w_1024,c_limit/00079-chanel-fall-2026-ready-to-wear-credit-brand.jpg","Minimalism,Quiet Luxury,New Classic","[{""category"": ""Knitwear/Cardigan"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed"", ""Semi-Fitted""], ""construction"": [], ""decoration"": []}, {""category"": ""Top/Blouse"", ""materials"": [""Cotton""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Pants/Trousers"", ""materials"": [""Suiting Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Relaxed""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,1,"https://assets.vogue.com/photos/69789d0e22e5f5556062ec5e/master/w_1024,c_limit/00001-chanel-spring-2026-couture-credit-gorunway.jpg","Quiet Luxury,New Classic,Ladylike","[{""category"": ""Top/Blouse"", ""materials"": [""Chiffon""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed"", ""Oversized""], ""construction"": [""Drawstrings""], ""decoration"": [""Lace Trim""]}, {""category"": ""Skirt"", ""materials"": [""Chiffon""], ""pattern"": ""Solid"", ""silhouette"": [""A-line""], ""construction"": [], ""decoration"": [""Lace Trim""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,2,"https://assets.vogue.com/photos/69789d0dfa00d521cc12fde1/master/w_1024,c_limit/00002-chanel-spring-2026-couture-credit-gorunway.jpg","Quiet Luxury,New Femininity,Boudoir","[{""category"": ""Vest"", ""materials"": [""Chiffon""], ""pattern"": ""Solid"", ""silhouette"": [""Straight"", ""Oversized""], ""construction"": [""V-Neck""], ""decoration"": [""Rhinestones""]}, {""category"": ""Swimwear"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [], ""decoration"": []}, {""category"": ""Shorts"", ""materials"": [""Fine Knit""], ""pattern"": ""Solid"", ""silhouette"": [""High Rise"", ""Fitted/Waisted""], ""construction"": [], ""decoration"": [""Rhinestones""]}, {""category"": ""Knitwear/Cardigan"", ""materials"": [""Sheer Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Column""], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Tweed""], ""pattern"": ""Checks/Plaid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,3,"https://assets.vogue.com/photos/69789d0ed39b9a969814537f/master/w_1024,c_limit/00003-chanel-spring-2026-couture-credit-gorunway.jpg","New Femininity,Romantic","[{""category"": ""Top/Blouse"", ""materials"": [""Chiffon""], ""pattern"": ""Solid"", ""silhouette"": [""Relaxed"", ""Oversized""], ""construction"": [""High Neck""], ""decoration"": [""Statement Buttons""]}, {""category"": ""Skirt"", ""materials"": [""Chiffon""], ""pattern"": ""Solid"", ""silhouette"": [""A-line"", ""Volume Top + Slim Bottom""], ""construction"": [""Pleats""], ""decoration"": [""Decorative Pockets""]}, {""category"": ""Bag"", ""materials"": [""Chiffon""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Metallic Fabric""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,4,"https://assets.vogue.com/photos/69789d1165bbf79c6d646efe/master/w_1024,c_limit/00004-chanel-spring-2026-couture-credit-gorunway.jpg","Romantic,New Femininity,Artisanal/Craft","[{""category"": ""Shirt"", ""materials"": [""Chiffon"", ""Sheer Fabric""], ""pattern"": ""Floral"", ""silhouette"": [""Relaxed"", ""Elongated""], ""construction"": [""V-Neck"", ""Extended Cuffs""], ""decoration"": []}, {""category"": ""Dress"", ""materials"": [""Chiffon"", ""Sheer Fabric""], ""pattern"": ""Floral"", ""silhouette"": [""A-line"", ""Elongated""], ""construction"": [""Draping"", ""Asymmetry""], ""decoration"": []}, {""category"": ""Cape/Poncho"", ""materials"": [""Chiffon"", ""Sheer Fabric""], ""pattern"": ""Floral"", ""silhouette"": [], ""construction"": [""Draping"", ""Asymmetry""], ""decoration"": []}, {""category"": ""Shoes/Boots"", ""materials"": [""Suede""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Other"", ""materials"": [""Nylon""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,5,"https://assets.vogue.com/photos/69789d1135be488f266e892d/master/w_1024,c_limit/00005-chanel-spring-2026-couture-credit-gorunway.jpg","Romantic,Quiet Luxury,New Femininity","[{""category"": ""Jacket/Blazer"", ""materials"": [""Chiffon"", ""Lace""], ""pattern"": ""Floral"", ""silhouette"": [""Relaxed"", ""Elongated""], ""construction"": [""Draping""], ""decoration"": [""Lace Trim"", ""Embroidery""]}, {""category"": ""Top/Blouse"", ""materials"": [""Sheer Fabric""], ""pattern"": ""Solid"", ""silhouette"": [""Fitted/Waisted""], ""construction"": [""V-Neck""], ""decoration"": []}, {""category"": ""Shorts"", ""materials"": [""Sheer Fabric""], ""pattern"": ""Floral"", ""silhouette"": [""Relaxed""], ""construction"": [], ""decoration"": [""Embroidery""]}, {""category"": ""Pants/Trousers"", ""materials"": [""Sheer Fabric""], ""pattern"": ""Floral"", ""silhouette"": [""Slim Leg"", ""Elongated""], ""construction"": [], ""decoration"": [""Embroidery"", ""Lace Trim""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Leather/Faux Leather""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
Chanel,Spring 2026 Couture,6,"https://assets.vogue.com/photos/69789d12ae7504b8d99f18c5/master/w_1024,c_limit/00006-chanel-spring-2026-couture-credit-gorunway.jpg","New Femininity,Romantic,Resort","[{""category"": ""Dress"", ""materials"": [""Chiffon"", ""Sheer Fabric""], ""pattern"": ""Floral"", ""silhouette"": [""Fitted/Waisted"", ""A-line""], ""construction"": [""V-Neck"", ""Asymmetry""], ""decoration"": [""Appliqué""]}, {""category"": ""Shoes/Boots"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Bag"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}, {""category"": ""Jewelry/Accessory"", ""materials"": [""Other""], ""pattern"": ""Solid"", ""silhouette"": [], ""construction"": [], ""decoration"": []}]"
